"naics","employment_march","establishments","payroll_quarter1","year"
"423220",81925,6857,1002207000,2009
"423310",111080,8129,1293919000,2009
"423320",36204,4252,408593000,2009
"423330",29138,2695,385088000,2009
"423390",37142,3677,446762000,2009
"423410",17722,1017,278972000,2009
"423420",128507,6485,1793583000,2009
"423430",270024,10627,6313852000,2009
"423440",47005,4184,560042000,2009
"423450",178237,8602,3825873000,2009
"423460",22177,1170,232838000,2009
"423490",32737,2280,475128000,2009
"423510",149151,10373,2171362000,2009
"423520",4385,475,118612000,2009
"423610",176851,13042,2803558000,2009
"423620",44839,3101,671646000,2009
"423690",296898,12958,7231359000,2009
"423710",81548,6575,996874000,2009
"423720",74315,6505,1019314000,2009
"423730",54959,5477,776331000,2009
"423740",12811,1296,157337000,2009
"423810",92737,5231,1360451000,2009
"423820",97898,8018,1008845000,2009
"423830",337051,29221,4987030000,2009
"423840",88848,8770,1211153000,2009
"423850",48030,4482,534679000,2009
"423860",40287,2605,654287000,2009
"423910",52923,5438,604860000,2009
"423920",31813,2249,414941000,2009
"423930",95883,7608,953700000,2009
"423940",46501,7449,526343000,2009
"423990",89182,9865,1036470000,2009
"424110",16958,1180,294093000,2009
"424120",76583,5445,813281000,2009
"424130",61498,4407,906553000,2009
"424210",266682,8787,6430484000,2009
"424310",26267,3184,300752000,2009
"424320",54945,3839,633655000,2009
"424330",81349,7171,1000077000,2009
"424340",24090,1566,400021000,2009
"424410",130733,2627,1525625000,2009
"424420",78636,3466,875718000,2009
"424430",46483,2218,551928000,2009
"424440",13341,552,117191000,2009
"424450",53190,2229,721726000,2009
"424460",19290,2099,171584000,2009
"424470",43781,2455,443596000,2009
"424480",99805,4896,951020000,2009
"424490",278881,12435,3271810000,2009
"424510",48142,4638,556336000,2009
"424520",6901,788,31599000,2009
"424590",5645,717,73880000,2009
"424610",31654,3023,463952000,2009
"424690",114831,9394,2005367000,2009
"424710",70000,4500,1039102000,2009
"424720",32082,2740,624803000,2009
"424810",105136,2012,1161716000,2009
"424820",73114,2121,1204507000,2009
"424910",79752,7591,1096031000,2009
"424920",57262,2611,573203000,2009
"424930",48850,3820,344325000,2009
"424940",52772,1331,589781000,2009
"424950",18166,1875,218942000,2009
"424990",79592,11517,793535000,2009
"425110",3759,623,43739000,2009
"425120",292896,50554,3408198000,2009
"441110",940917,22936,9548500000,2009
"441120",110928,24012,871354000,2009
"441210",31122,2791,254618000,2009
"441221",61358,5727,448137000,2009
"441222",32241,5178,234658000,2009
"441229",13083,2165,119561000,2009
"441310",296582,36912,1706174000,2009
"441320",170165,20101,1376738000,2009
"442110",219434,25968,1629682000,2009
"442210",71804,12883,594710000,2009
"442291",7488,2233,45512000,2009
"442299",151110,16394,702108000,2009
"443111",64819,8608,471505000,2009
"443112",288490,28156,1623311000,2009
"443120",85866,10023,508293000,2009
"443130",9771,1702,62586000,2009
"444110",NA,6897,NA,2009
"444120",33326,7563,275827000,2009
"444130",136500,15734,729030000,2009
"444190",324718,36494,3041671000,2009
"444210",24356,4075,167720000,2009
"444220",127286,15148,691351000,2009
"445110",2440412,63634,12129771000,2009
"445120",121257,26625,449978000,2009
"445210",40893,5883,180478000,2009
"445220",9439,1967,45490000,2009
"445230",19888,2967,86892000,2009
"445291",20928,4030,83316000,2009
"445292",20089,3386,58641000,2009
"445299",34807,5715,112997000,2009
"445310",147562,31022,670149000,2009
"446110",729522,42443,6092585000,2009
"446120",95159,14279,417845000,2009
"446130",71247,12884,469205000,2009
"446191",38911,8858,181027000,2009
"446199",60399,10720,581020000,2009
"447110",692567,93964,2742990000,2009
"447190",163348,18180,833199000,2009
"448110",52101,7708,311128000,2009
"448120",324896,34567,1202552000,2009
"448130",83601,7092,238303000,2009
"448140",607360,28520,2279995000,2009
"448150",38723,7921,186155000,2009
"448190",96552,11614,383863000,2009
"448210",194743,26651,784458000,2009
"448310",131191,24973,900079000,2009
"448320",6756,1159,50667000,2009
"451110",225651,21628,965058000,2009
"451120",102482,8424,384829000,2009
"451130",44126,5123,133540000,2009
"451140",30771,4167,178830000,2009
"451211",143011,9390,495088000,2009
"451212",7503,1384,38234000,2009
"451220",23895,3352,88052000,2009
"452111",473543,3587,2284492000,2009
"452112",NA,5076,NA,2009
"452910",1410487,4482,7571792000,2009
"452990",309469,32490,1055865000,2009
"453110",75855,17124,282761000,2009
"453210",103633,8945,559527000,2009
"453220",174185,27738,547705000,2009
"453310",139207,17425,558569000,2009
"453910",101056,8539,463103000,2009
"453920",18841,5799,182876000,2009
"453930",15326,3133,124724000,2009
"453991",25529,6529,103078000,2009
"453998",79524,17570,460028000,2009
"454111",127612,15145,1264617000,2009
"454112",5290,318,144853000,2009
"454113",187819,6428,2187435000,2009
"454210",38367,4612,272584000,2009
"454311",39231,3800,435901000,2009
"454312",40990,5772,387217000,2009
"454319",578,195,3414000,2009
"454390",117508,20008,917402000,2009
"481111",383715,2425,4970268000,2009
"481112",NA,472,205230000,2009
"481211",26304,1641,446225000,2009
"481212",3591,226,59445000,2009
"481219",5243,591,70166000,2009
"483111",11180,376,233673000,2009
"483112",NA,78,NA,2009
"483113",20919,513,390609000,2009
"483114",3447,183,33751000,2009
"483211",17183,368,306318000,2009
"483212",2915,257,28162000,2009
"484110",163770,25913,1382998000,2009
"484121",467394,29409,4193316000,2009
"484122",251746,7397,2790109000,2009
"484210",86594,7653,636670000,2009
"484220",190454,29269,1613661000,2009
"484230",167041,10270,1617560000,2009
"485111",NA,53,NA,2009
"485112",3486,27,52850000,2009
"485113",41072,784,344893000,2009
"485119",NA,10,NA,2009
"485210",13379,422,84424000,2009
"485310",29173,2947,148078000,2009
"485320",35482,4296,205323000,2009
"485410",213878,4557,1030380000,2009
"485510",29173,1327,165979000,2009
"485991",54458,2499,317833000,2009
"485999",13466,1108,67680000,2009
"486110",7135,387,199254000,2009
"486210",24283,1640,700132000,2009
"486910",NA,833,215255000,2009
"486990",588,44,22047000,2009
"487110",8802,647,44734000,2009
"487210",10574,1715,62043000,2009
"487990",2288,195,17938000,2009
"488111",1268,166,19931000,2009
"488119",78703,1843,544368000,2009
"488190",83634,3748,1070261000,2009
"488210",25004,1109,261715000,2009
"488310",5100,258,63962000,2009
"488320",56386,541,745768000,2009
"488330",12689,846,200588000,2009
"488390",11539,767,125892000,2009
"488410",52293,8263,378827000,2009
"488490",22682,1715,153079000,2009
"488510",228886,20583,2714962000,2009
"488991",14299,1282,100351000,2009
"488999",NA,237,NA,2009
"492110",517387,9296,4814453000,2009
"492210",31220,4478,194036000,2009
"493110",558297,10664,5045734000,2009
"493120",42711,1085,402228000,2009
"493130",6686,637,63671000,2009
"493190",65999,2038,669492000,2009
"511110",299114,8041,3197096000,2009
"511120",143816,7600,2668831000,2009
"511130",83744,3038,1402105000,2009
"511140",45714,1731,723103000,2009
"511191",11044,99,141935000,2009
"511199",9821,970,122651000,2009
"511210",370019,7647,10879744000,2009
"512110",146539,12384,2308004000,2009
"512120",8426,509,176183000,2009
"512131",135717,4687,332467000,2009
"512132",1102,260,4102000,2009
"512191",21493,2147,402329000,2009
"512199",3132,263,NA,2009
"512210",1141,349,27430000,2009
"512220",7840,430,391887000,2009
"512230",5858,749,102969000,2009
"512240",5567,1674,62167000,2009
"512290",3238,469,36760000,2009
"515111",13960,1051,228259000,2009
"515112",95799,5839,1165060000,2009
"515120",122944,2221,2229550000,2009
"515210",40069,671,1228658000,2009
"517110",840516,33975,15351535000,2009
"517210",277590,11795,4789824000,2009
"517410",8489,574,207460000,2009
"517911",22448,2263,311959000,2009
"517919",36210,3485,769091000,2009
"518210",387170,12410,7049005000,2009
"519110",8869,514,269852000,2009
"519120",29041,2257,198587000,2009
"519130",91134,4924,2707708000,2009
"519190",10545,700,133355000,2009
"521110",17972,47,372301000,2009
"522110",1560061,95319,27563014000,2009
"522120",214905,15655,3007174000,2009
"522130",254217,17949,2584663000,2009
"522190",NA,53,NA,2009
"522210",64748,578,1079076000,2009
"522220",102981,4952,2509459000,2009
"522291",86320,13921,1536066000,2009
"522292",225976,15500,3981353000,2009
"522293",1416,263,36398000,2009
"522294",17653,177,501530000,2009
"522298",59146,8216,901870000,2009
"522310",58410,13162,690123000,2009
"522320",128964,5489,2025892000,2009
"522390",81557,18322,735251000,2009
"523110",114582,4906,13559093000,2009
"523120",353376,40505,14633060000,2009
"523130",11048,1021,766822000,2009
"523140",9780,1258,342844000,2009
"523210",5368,65,306670000,2009
"523910",33258,7445,1273800000,2009
"523920",239206,19260,15583404000,2009
"523930",96916,20287,2745898000,2009
"523991",52424,2674,923287000,2009
"523999",11560,865,393587000,2009
"524113",367048,9249,8805666000,2009
"524114",473976,5048,8871352000,2009
"524126",557892,14620,12228079000,2009
"524127",54934,5345,900242000,2009
"524128",16980,487,210934000,2009
"524130",13642,416,736963000,2009
"524210",661891,132295,9407054000,2009
"524291",37224,4902,555406000,2009
"524292",151436,5221,2121376000,2009
"524298",23906,2404,370632000,2009
"525910",NA,175,NA,2009
"525990",3693,858,110580000,2009
"531110",288022,59275,2173582000,2009
"531120",163319,31125,2183641000,2009
"531130",38056,14484,221159000,2009
"531190",31758,8749,262806000,2009
"531210",297830,91186,3152391000,2009
"531311",379608,37446,3289562000,2009
"531312",142926,16943,2017922000,2009
"531320",36376,14196,358291000,2009
"531390",67540,13554,1122852000,2009
"532111",NA,7170,NA,2009
"532112",7535,535,110989000,2009
"532120",48587,5774,502599000,2009
"532210",NA,5219,196610000,2009
"532220",8952,1719,42504000,2009
"532230",93207,12879,345414000,2009
"532291",36971,3796,361443000,2009
"532292",6821,1777,32659000,2009
"532299",38943,4401,269559000,2009
"532310",26110,4335,205743000,2009
"532411",6361,729,172014000,2009
"532412",53704,4859,768678000,2009
"532420",5712,781,88050000,2009
"532490",88268,7697,1032133000,2009
"533110",34168,2418,667709000,2009
"541110",1096617,172678,19170104000,2009
"541191",54571,10133,587038000,2009
"541199",21560,3319,236845000,2009
"541211",444874,56311,6439993000,2009
"541213",214697,26070,796184000,2009
"541214",419095,5287,4368160000,2009
"541219",210339,36331,1842793000,2009
"541310",180378,22989,2750437000,2009
"541320",27465,5787,294552000,2009
"541330",962017,58430,18114372000,2009
"541340",9266,2665,95914000,2009
"541350",14885,5301,127524000,2009
"541360",11563,885,185899000,2009
"541370",51158,8830,537274000,2009
"541380",109361,6519,1413157000,2009
"541410",38153,12031,394758000,2009
"541420",13534,1621,341446000,2009
"541430",55310,15768,635975000,2009
"541490",7323,1888,84698000,2009
"541511",580250,54164,11551805000,2009
"541512",483286,48545,9807719000,2009
"541513",113001,4897,2218254000,2009
"541519",175229,12359,3809309000,2009
"541611",372105,62891,7501439000,2009
"541612",96277,7984,1855275000,2009
"541613",129840,25281,1758983000,2009
"541614",74081,6492,834775000,2009
"541618",17519,7557,266254000,2009
"541620",70540,9404,1003737000,2009
"541690",102370,23948,1684917000,2009
"541711",102865,3011,3383693000,2009
"541712",501337,11260,12128598000,2009
"541720",38676,1884,596943000,2009
"541810",157118,13706,2940718000,2009
"541820",50018,7892,1006945000,2009
"541830",15490,945,296320000,2009
"541840",13188,1804,234891000,2009
"541850",28980,2495,294115000,2009
"541860",60841,3191,635518000,2009
"541870",17579,1035,275608000,2009
"541890",89468,7942,674610000,2009
"541910",111708,5663,1397858000,2009
"541921",73937,14283,294726000,2009
"541922",10395,3771,101348000,2009
"541930",19747,2075,238149000,2009
"541940",299884,28691,2133995000,2009
"541990",92070,16553,1194637000,2009
"551111",13734,1054,321414000,2009
"551112",120048,7075,3093414000,2009
"551114",2719668,43445,70719264000,2009
"561110",440383,29025,5468617000,2009
"561210",224306,4799,2420224000,2009
"561311",187363,7852,1341586000,2009
"561312",28647,5374,607430000,2009
"561320",2156660,32039,13822743000,2009
"561330",1917637,4676,17508292000,2009
"561410",40941,4834,316578000,2009
"561421",58476,1735,363835000,2009
"561422",373833,3551,1989952000,2009
"561431",20737,5005,92057000,2009
"561439",68214,6227,609738000,2009
"561440",149635,4908,1219406000,2009
"561450",19079,799,467993000,2009
"561491",8484,1034,63411000,2009
"561492",14308,3405,136830000,2009
"561499",66984,4039,765803000,2009
"561510",106576,15107,1462968000,2009
"561520",26320,2745,245777000,2009
"561591",10687,1088,103846000,2009
"561599",90571,2606,1201602000,2009
"561611",40347,4768,347788000,2009
"561612",608593,9727,3314456000,2009
"561613",27767,685,200969000,2009
"561621",100824,6630,1076664000,2009
"561622",15148,3762,122742000,2009
"561710",94275,12208,769370000,2009
"561720",926049,52698,3923114000,2009
"561730",517238,91054,3050213000,2009
"561740",36743,8148,208292000,2009
"561790",52088,11376,353380000,2009
"561910",42131,1934,288034000,2009
"561920",75529,4433,711433000,2009
"561990",165939,13906,1533048000,2009
"562111",171515,8428,1902651000,2009
"562112",9013,535,112450000,2009
"562119",6906,817,69259000,2009
"562211",20649,770,273141000,2009
"562212",18518,1408,218637000,2009
"562213",4485,127,89852000,2009
"562219",2710,234,30697000,2009
"562910",67209,3659,787886000,2009
"562920",16137,1153,138521000,2009
"562991",20315,3270,172092000,2009
"562998",11018,1045,116487000,2009
"611110",853763,21037,6527286000,2009
"611210",87936,916,659203000,2009
"611310",1674984,4277,14462425000,2009
"611410",9171,376,71476000,2009
"611420",15442,1858,185380000,2009
"611430",39354,5341,539303000,2009
"611511",16959,1760,112402000,2009
"611512",14517,921,174599000,2009
"611513",15354,1263,108032000,2009
"611519",70517,3925,609356000,2009
"611610",75527,11317,266178000,2009
"611620",79202,12732,285774000,2009
"611630",19412,1394,77949000,2009
"611691",104084,7919,380964000,2009
"611692",13459,2368,51126000,2009
"611699",32766,4281,246317000,2009
"611710",78106,7092,732668000,2009
"621111",2178108,210240,35153439000,2009
"621112",41616,10985,450375000,2009
"621210",841673,128508,8214850000,2009
"621310",120620,37533,740985000,2009
"621320",107484,20547,812104000,2009
"621330",81256,16981,589500000,2009
"621340",259336,30798,2295798000,2009
"621391",36528,8714,306038000,2009
"621399",47625,13056,375938000,2009
"621410",21610,2330,188831000,2009
"621420",197455,8978,1546361000,2009
"621491",31242,576,458273000,2009
"621492",NA,5346,975247000,2009
"621493",108477,5160,1214107000,2009
"621498",244978,9363,3121253000,2009
"621511",151905,6283,1973662000,2009
"621512",94354,6984,1366791000,2009
"621610",1104809,25686,6704384000,2009
"621910",148751,4766,1152944000,2009
"621991",75739,1389,783466000,2009
"621999",59894,3401,696972000,2009
"622110",5188753,5475,63842191000,2009
"622210",216301,669,2474352000,2009
"622310",253869,1037,3191759000,2009
"623110",1613630,16480,10697175000,2009
"623210",476209,26031,2404727000,2009
"623220",154119,6890,1014009000,2009
"623311",468371,6211,2652761000,2009
"623312",319197,15205,1504575000,2009
"623990",149236,6165,996122000,2009
"624110",163179,10129,1088035000,2009
"624120",707722,22144,3029357000,2009
"624190",410923,28073,2618361000,2009
"624210",34080,4125,194148000,2009
"624221",67961,3927,412212000,2009
"624229",47423,4232,366183000,2009
"624230",23771,1742,196636000,2009
"624310",326665,7716,1337710000,2009
"624410",869468,75396,3615430000,2009
"711110",65174,3298,462066000,2009
"711120",8753,643,57948000,2009
"711130",36768,4389,298307000,2009
"711190",9314,400,67569000,2009
"711211",55788,803,2921030000,2009
"711212",47677,698,310131000,2009
"711219",19146,2883,221364000,2009
"711310",99982,2677,584170000,2009
"711320",24661,3926,223289000,2009
"711410",18565,3557,348416000,2009
"711510",43130,20711,762646000,2009
"712110",82434,4794,596482000,2009
"712120",9843,1211,52364000,2009
"712130",30127,586,210249000,2009
"712190",6237,719,41156000,2009
"713110",106831,536,470870000,2009
"713120",30154,2534,85204000,2009
"713210",117690,351,858448000,2009
"713290",56075,2170,370913000,2009
"713910",302486,11853,1600519000,2009
"713920",77306,371,301165000,2009
"713930",26643,3891,181812000,2009
"713940",564712,30338,1706847000,2009
